Close,Volume,High_Low_Pct,Open_Close_Pct,Day_Of_Week,Month_Of_Year,Quarter_Of_Year
0.29409309121269045,0.00045344369878147316,0.0,0.4679521683526313,0.3333333333333333,0.0,0.0
0.28240450845334997,0.0,0.0,0.4901190039683643,0.5,0.0,0.0
0.2773951158422041,0.0,0.0,0.5018014822558664,0.0,0.0,0.0
0.27572531830515545,0.0,0.0,0.495767541102056,0.16666666666666666,0.0,0.0
0.2723857232310582,0.0,0.0,0.48351565042379796,0.5,0.0,0.0
0.2657065330828637,2.061107721733969e-05,0.0,0.5015845339280429,0.16666666666666666,0.0,0.0
0.264036735545815,4.122215443467937e-05,0.0,0.4712148251191546,0.3333333333333333,0.0,0.0
0.25422667501565427,0.00010305538608669843,0.0,0.5021580237227878,0.3333333333333333,0.0,0.0
0.2527656021707368,0.00012366646330403812,0.0,0.5021314554795988,0.5,0.0,0.0
0.2513045293258192,0.0024733292660807627,0.0,0.513445984130298,0.0,0.09090909090909091,0.0
0.2527656021707368,0.0010923870925190035,0.0,0.5134191633715592,0.16666666666666666,0.09090909090909091,0.0
0.25422667501565427,0.0016076640229524956,0.0,0.5133925951283705,0.3333333333333333,0.09090909090909091,0.0
0.25568774786057186,0.0026176068066021407,0.0,0.7306152569656602,0.5,0.09090909090909091,0.0
0.3139219369651429,0.0008038320114762479,0.0,0.3058680374881661,0.6666666666666666,0.09090909090909091,0.0
0.2513045293258192,0.00032977723547743503,0.0,0.5021046347208603,0.0,0.09090909090909091,0.0
0.24984345648090167,0.00026794400382541594,0.0,0.5020775578293644,0.16666666666666666,0.09090909090909091,0.0
0.24838238363598408,0.0001648886177387175,0.0,0.5020502211184846,0.3333333333333333,0.09090909090909091,0.0
0.24692131079106655,0.00026794400382541594,0.0,0.49626993223542665,0.6666666666666666,0.09090909090909091,0.0
0.24399916510123143,0.00010305538608669843,0.0,0.5019666141265173,0.0,0.09090909090909091,0.0
0.2425380922563139,4.122215443467937e-05,0.0,0.5019381998238664,0.16666666666666666,0.09090909090909091,0.0
0.2410770194113963,0.0,0.0,0.5019095061671165,0.3333333333333333,0.09090909090909091,0.0
0.23961594656647878,6.183323165201906e-05,0.0,0.5018805290162278,0.5,0.09090909090909091,0.0
0.2381548737215612,0.0,0.0,0.49000317359568396,0.6666666666666666,0.1818181818181818,0.0
0.2337716551868086,8.244430886935876e-05,0.0,0.5017616997495167,0.16666666666666666,0.1818181818181818,0.0
